name,0,1,2,3,4,5,6,7,8,9,10,converged
DESY3RM-29312,500.0,443.1011226685927,499.205716733303,440.074904039981,493.41719459437206,441.9144358137898,497.3977033624316,440.55751202302446,496.22506185834516,439.4443455859581,493.21299266556343,False
DESY3RM-29944,500.0,526.159152677991,540.3668568101862,520.8906148425193,538.1468486483491,538.1468486483491,538.1468486483491,538.1468486483491,538.1468486483491,538.1468486483491,538.1468486483491,True
DESY3RM-30233,500.0,272.9028240985392,217.24963985887746,936.3370784984072,383.4651209198007,530.3849291394961,650.3137160318876,268.7673046089151,202.10641547769652,802.3305610815491,190.50183023009996,False
DESY3RM-30479,500.0,490.37273556345855,480.14690639902165,505.35808949438376,481.94557323294515,481.94557323294515,481.94557323294515,481.94557323294515,481.94557323294515,481.94557323294515,481.94557323294515,True
DESY3RM-30484,500.0,368.2635875965005,397.7281114080286,383.6927495616326,385.62713945717627,385.6271394571764,385.62713945717644,385.62713945717644,385.62713945717644,385.62713945717644,385.62713945717644,True
DESY3RM-30610,500.0,560.0162965214275,564.0922577765588,568.6254859904112,567.5397649849659,567.5397649849659,567.5397649849659,567.5397649849659,567.5397649849659,567.5397649849659,567.5397649849659,True
DESY3RM-30691,500.0,632.6812959433743,467.2652075963919,1637.9178926438158,44.63031219387147,,,,,,,False
DESY3RM-31041,500.0,468.90708874867016,,,,,,,,,,False
DESY3RM-31280,500.0,192.0725018738741,600.598628886394,250.55981009702728,344.8512643123241,927.8432167018632,,,,,,False
DESY3RM-31451,500.0,65.44970738616526,,,,,,,,,,False
DESY3RM-31530,500.0,506.5558144487635,506.5084165639937,498.35395843243157,491.453905690678,491.453905690678,491.453905690678,491.453905690678,491.453905690678,491.453905690678,491.453905690678,True
DESY3RM-32259,500.0,251.22296380740912,1387.6430294912377,,,,,,,,,False
DESY3RM-32606,500.0,157.29668604278967,,,,,,,,,,False
DESY3RM-32630,500.0,,,,,,,,,,,False
DESY3RM-32824,500.0,192.84696989309805,405.476456262649,695.3928881285382,673.7585876691139,673.7585876691139,673.7585876691139,673.7585876691139,673.7585876691139,673.7585876691139,673.7585876691139,True
DESY3RM-33010,500.0,479.8681919276909,457.62415113539015,462.3546612864206,472.3828860120333,472.3828860120333,472.3828860120333,472.3828860120333,472.3828860120333,472.3828860120333,472.3828860120333,True
DESY3RM-33171,500.0,534.0417371244836,406.95194286427966,1079.602527646357,71.53220236736435,651.7177442456905,363.8359289297695,379.1218640703858,379.1218640703858,379.1218640703858,379.1218640703858,True
DESY3RM-33549,500.0,,,,,,,,,,,False
DESY3RM-33985,500.0,,,,,,,,,,,False
DESY3RM-34032,500.0,783.5798568369968,347.88121871590704,399.1291844971339,364.3949126400914,364.3949126400914,364.3949126400914,364.3949126400914,364.3949126400914,364.3949126400914,364.3949126400914,True
DESY3RM-34351,500.0,498.01180292362073,511.62390187732365,526.9993787897895,534.1446944697984,534.1446944697984,534.1446944697984,534.1446944697984,534.1446944697984,534.1446944697984,534.1446944697984,True
DESY3RM-34496,500.0,529.9387555135042,487.4848101292291,521.8641748943601,486.47125822307777,486.47125822307777,486.47125822307777,486.47125822307777,486.47125822307777,486.47125822307777,486.47125822307777,True
DESY3RM-34570,500.0,474.572354683457,562.6132750104729,258.0197865509837,440.84264230376357,300.56188772702455,400.69915088999505,564.7628608207004,649.5592256776876,267.56339996860817,424.9618311533437,False
DESY3RM-35132,500.0,307.76928385092583,269.9274703410586,252.4703356763579,457.12152183980754,341.040936080913,404.94294927559986,379.6423915850925,379.6423915850925,379.6423915850925,379.6423915850925,True
DESY3RM-35384,500.0,472.0711513948183,411.914036248718,523.3684641333932,461.4383758508252,416.1979363120724,416.1979363120724,416.1979363120724,416.1979363120724,416.1979363120724,416.1979363120724,True
DESY3RM-35600,500.0,458.32555473043476,449.13217886844234,449.5914926709694,447.7965094063889,447.7965094063889,447.7965094063889,447.7965094063889,447.7965094063889,447.7965094063889,447.7965094063889,True
DESY3RM-35675,500.0,253.32468500281863,41.772676325168305,,,,,,,,,False
DESY3RM-35816,500.0,,,,,,,,,,,False
DESY3RM-35834,500.0,396.85525814219,599.7064555543445,396.5530421886667,604.1835031595682,389.6143785781388,638.1536369042818,403.82090755389066,577.2186912274259,393.2474882072611,645.120805458513,False
DESY3RM-36126,500.0,355.4069865388792,477.83325240927064,358.12329890337213,479.2552059291184,359.21501089442876,469.7012385253322,378.42140794257966,409.4894731094594,409.4894731094594,409.4894731094594,True
DESY3RM-36131,500.0,439.88450751571077,420.3403504931576,25.569048812707297,,,,,,,,False
DESY3RM-36564,500.0,467.5420828392959,459.78938830623656,459.95751990413765,459.5754194385978,459.5754194385978,459.5754194385978,459.5754194385978,459.5754194385978,459.5754194385978,459.5754194385978,True
DESY3RM-36883,500.0,329.2090221455272,404.34390659038047,51.507462353060845,,,,,,,,False
DESY3RM-37710,500.0,475.01256138320866,233.7452499578993,204.96658232589687,357.9654976382015,778.2272029252294,766.0636041222339,766.0636041222339,766.0636041222339,766.0636041222339,766.0636041222339,True
DESY3RM-38364,500.0,383.67184549562114,520.9273013101106,914.7607966514116,382.75668264516395,133.7770601292582,436.80942433411724,435.84725516177485,435.84725516177485,435.84725516177485,435.84725516177485,True
DESY3RM-38846,500.0,604.2070091799977,271.3194774774764,402.35935309172953,459.1787100958021,387.6950074090587,457.78789650772666,389.88112391238815,459.5658178589222,418.4215182844716,418.42151828447163,True
DESY3RM-38892,500.0,,,,,,,,,,,False
DESY3RM-39031,500.0,604.7620358107733,410.5701732055144,611.3098815796338,610.4428854050235,610.4428854050236,610.4428854050237,610.4428854050238,610.4428854050238,610.4428854050238,610.4428854050238,True
DESY3RM-39295,500.0,640.129323309734,1014.6262775071706,935.2288516691494,930.3181302051723,930.3181302051725,930.3181302051725,930.3181302051725,930.3181302051725,930.3181302051725,930.3181302051725,True
DESY3RM-39306,500.0,225.68318359175248,1884.3142231675138,350.3608009790667,510.11421088718055,266.99243676109495,701.7312809260972,,,,,False
DESY3RM-39317,500.0,378.36824259781235,704.8435748157821,602.5628491525362,367.2041546123787,664.0514841161219,381.08094063066466,559.1515101990129,429.6568011446638,832.4672533836696,701.8475768303513,False
DESY3RM-39434,500.0,469.80410525528646,389.5826283471143,322.1453040273438,32.38342434687368,,,,,,,False
DESY3RM-39538,500.0,247.33166875551714,251.12425727295778,879.290096826034,618.3899146230655,67.20941060437575,,,,,,False
DESY3RM-39586,500.0,484.96174060793294,483.9607801640044,484.3214962820907,484.3172930849447,484.3172930849447,484.3172930849447,484.3172930849447,484.3172930849447,484.3172930849447,484.3172930849447,True
